panel_observation_id,indicator_id,geography_id,geography_name,bps_province_code,year,reference_period,value_numeric,unit,claim_type,source_series_id,panel_provenance_id,comparability_regime,methodology_version,price_basis,notes
m5obs_ab2c544f042efa3fb788abf6,unemployment_rate,idn.75,Gorontalo,75,2025,Agustus,3.42,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_4f2e39dead3140c8bb517fb2,gini_ratio,idn.76,Sulawesi Barat,76,2025,Maret,0.316,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_c563ba55712b03a5e4262787,neet_rate,idn.76,Sulawesi Barat,76,2025,source_annual_period,18.97,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_19691f69898142f662380db2,poverty_rate,idn.76,Sulawesi Barat,76,2025,Maret,10.41,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_8f0d9efa7d5e0ddf75570d0d,real_grdp_per_capita,idn.76,Sulawesi Barat,76,2025,Tahun,25.61779,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_6968739d912ed92e292a6f8b,underemployment_rate,idn.76,Sulawesi Barat,76,2025,source_annual_period,11.33,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_741b38fb7e53ab1780f4843a,unemployment_rate,idn.76,Sulawesi Barat,76,2025,Agustus,2.86,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_f331a304219b3cc30efdd5a0,gini_ratio,idn.81,Maluku,81,2025,Maret,0.296,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_ae2bd19c6bc1eb0c66c424b2,neet_rate,idn.81,Maluku,81,2025,source_annual_period,28.49,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_1ae7d666b9d796e1fd408e0f,poverty_rate,idn.81,Maluku,81,2025,Maret,15.38,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_d43064331481932c73499ffd,real_grdp_per_capita,idn.81,Maluku,81,2025,Tahun,19.74362,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_7500b3617990ebf09535575e,underemployment_rate,idn.81,Maluku,81,2025,source_annual_period,11.49,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_d1853dd0973116a887a33f19,unemployment_rate,idn.81,Maluku,81,2025,Agustus,6.27,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_528b286cb0ea86868216ec63,gini_ratio,idn.82,Maluku Utara,82,2025,Maret,0.299,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_45041296a8f4076fe2529c3a,neet_rate,idn.82,Maluku Utara,82,2025,source_annual_period,25.65,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_58e265be3a5135592c397f03,poverty_rate,idn.82,Maluku Utara,82,2025,Maret,5.81,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_d09bf16a39f00d862824a2e9,real_grdp_per_capita,idn.82,Maluku Utara,82,2025,Tahun,54.43949,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_47aa29740689fa34e0713ee3,underemployment_rate,idn.82,Maluku Utara,82,2025,source_annual_period,10.56,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_19e89beb2652c3ec9fe4eb38,unemployment_rate,idn.82,Maluku Utara,82,2025,Agustus,4.55,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_bd74c55616ddd23b1d125b91,gini_ratio,idn.91,Papua Barat,91,2025,Maret,0.374,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_9538b681b69a28e3b3967f0c,neet_rate,idn.91,Papua Barat,91,2025,source_annual_period,24.64,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_e87328d662c1c32c27b7fc74,poverty_rate,idn.91,Papua Barat,91,2025,Maret,20.66,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_efd8f219ee051be302c0e01a,real_grdp_per_capita,idn.91,Papua Barat,91,2025,Tahun,89.65173,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_61e388346697a6fe63ba4521,underemployment_rate,idn.91,Papua Barat,91,2025,source_annual_period,9.74,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_6711074d3182a1fc17c978a6,unemployment_rate,idn.91,Papua Barat,91,2025,Agustus,4.55,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_b1d93ff317a985639b4771ee,gini_ratio,idn.92,Papua Barat Daya,92,2025,Maret,0.363,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_386b6c61fdfa6c353963b8fc,neet_rate,idn.92,Papua Barat Daya,92,2025,source_annual_period,24.97,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_63b9017ce59b7ff93ca39b63,poverty_rate,idn.92,Papua Barat Daya,92,2025,Maret,17.95,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
